G027310405	1.000000
D-G027310405	1.000000
G035289185|D-G035289185	1.000000
G035289185	1.000000
D-G035289185	1.000000
G037440965|D-G018304615	0.687019
G037440965|D-G039092155	0.714885
G037440965|D-G030616125	0.733557
G037440965|D-G038998005	0.760642
G037440965|D-G030017875	0.794966
G037440965|D-G039091285	0.891958
G037440965|D-G039000165	0.909170
G037440965|D-G037440965	1.000000
G037440965	1.000000
D-G037440965	1.000000
G039004015|D-G039000165	0.951205
G039004015|D-G038998335	0.965162
G039004015|D-G039004015	1.000000
G039004015	1.000000
D-G039004015	1.000000
G038998335|D-G038998335	1.000000
G038998335	1.000000
D-G038998335	1.000000
G039000165|D-G039000165	1.000000
G039000165	1.000000
D-G039000165	1.000000
G039091285|D-G039091285	1.000000
G039091285	1.000000
D-G039091285	1.000000
G030017875|D-G030017875	1.000000
G030017875	1.000000
D-G030017875	1.000000
G938017915|D-G038998005	0.935697
G938017915|D-G938017915	1.000000
G938017915	1.000000
D-G938017915	1.000000
G038998005|D-G038998005	1.000000
G038998005	1.000000
D-G038998005	1.000000
G030018055|D-G030616125	0.760459
G030018055|D-G030018055	1.000000
G030018055	1.000000
D-G030018055	1.000000
G030616125|D-G030616125	1.000000
G030616125	1.000000
D-G030616125	1.000000
G039091335|D-G039092155	0.753068
G039091335|D-G039091335	1.000000
G039091335	1.000000
D-G039091335	1.000000
G039090665|D-G039092155	0.849072
G039090665|D-G038998585	0.882493
G039090665|D-G038998365	0.901215
G039090665|D-G039000685	0.926455
G039090665|D-G039090665	1.000000
G039090665	1.000000
D-G039090665	1.000000
G039000685|D-G039000685	1.000000
G039000685	1.000000
D-G039000685	1.000000
G039000425|D-G038998365	0.912930
G039000425|D-G039000415	0.995107
G039000425|D-G039000425	1.000000
G039000425	1.000000
D-G039000425	1.000000
G039000415|D-G039000415	1.000000
G039000415	1.000000
D-G039000415	1.000000
G038998365|D-G038998365	1.000000
G038998365	1.000000
D-G038998365	1.000000
G038999725|D-G038998585	0.920713
G038999725|D-G038999725	1.000000
G038999725	1.000000
D-G038999725	1.000000
G038998585|D-G038998585	1.000000
G038998585	1.000000
D-G038998585	1.000000
G039092155|D-G039092155	1.000000
G039092155	1.000000
D-G039092155	1.000000
G035283025|D-G018304615	0.729091
G035283025|D-G035283025	1.000000
G035283025	1.000000
D-G035283025	1.000000
G035288545|D-G018304615	0.784533
G035288545|D-G035288545	1.000000
G035288545	1.000000
D-G035288545	1.000000
G018304615|D-G018304615	1.000000
G018304615	1.000000
D-G018304615	1.000000
G030615205|D-G026397385	0.783256
G030615205|D-G030615205	1.000000
G030615205	1.000000
D-G030615205	1.000000
G026397385|D-G026397385	1.000000
G026397385	1.000000
D-G026397385	1.000000
G023256115|D-G002254545	0.618294
G023256115|D-G036824555	0.654105
G023256115|D-G025058985	0.686123
G023256115|D-G021161995	0.751457
G023256115|D-G038742305	0.837514
G023256115|D-G023256115	1.000000
G023256115	1.000000
D-G023256115	1.000000
G038997165|D-G038742305	0.869784
G038997165|D-G038997355	0.941263
G038997165|D-G038733315	0.959120
G038997165|D-G018920305	0.992231
G038997165|D-G038997165	1.000000
G038997165	1.000000
D-G038997165	1.000000
G018920305|D-G018920305	1.000000
G018920305	1.000000
D-G018920305	1.000000
G038733315|D-G038733315	1.000000
G038733315	1.000000
D-G038733315	1.000000
G038997305|D-G038997355	0.981833
G038997305|D-G038997305	1.000000
G038997305	1.000000
D-G038997305	1.000000
G038997355|D-G038997355	1.000000
G038997355	1.000000
D-G038997355	1.000000
G038742305|D-G038742305	1.000000
G038742305	1.000000
D-G038742305	1.000000
G021161995|D-G021161995	1.000000
G021161995	1.000000
D-G021161995	1.000000
G039000985|D-G025058985	0.937246
G039000985|D-G039000985	1.000000
G039000985	1.000000
D-G039000985	1.000000
G025058985|D-G025058985	1.000000
G025058985	1.000000
D-G025058985	1.000000
G039000725|D-G036824555	0.824971
G039000725|D-G025057985	0.901359
G039000725|D-G038996625	0.964568
G039000725|D-G039000725	1.000000
G039000725	1.000000
D-G039000725	1.000000
G038996625|D-G038996625	1.000000
G038996625	1.000000
D-G038996625	1.000000
G025057985|D-G025057985	1.000000
G025057985	1.000000
D-G025057985	1.000000
G032249395|D-G036824555	0.915133
G032249395|D-G032249395	1.000000
G032249395	1.000000
D-G032249395	1.000000
G020832825|D-G036824555	0.932646
G020832825|D-G020832825	1.000000
G020832825	1.000000
D-G020832825	1.000000
G036824555|D-G036824555	1.000000
G036824555	1.000000
D-G036824555	1.000000
G015522145|D-G002254545	0.673532
G015522145|D-G015522145	1.000000
G015522145	1.000000
D-G015522145	1.000000
G002254545|D-G002254545	1.000000
G002254545	1.000000
D-G002254545	1.000000
G018920365|D-G021161745	0.563295
G018920365|D-G017608955	0.653715
G018920365|D-G030672375	0.675906
G018920365|D-G001784635	0.700514
G018920365|D-G018304545	0.782845
G018920365|D-G025058005	0.899486
G018920365|D-G026414305	0.975521
G018920365|D-G018920365	1.000000
G018920365	1.000000
D-G018920365	1.000000
G026414305|D-G026414305	1.000000
G026414305	1.000000
D-G026414305	1.000000
G018920345|D-G025058005	0.931960
G018920345|D-G018920345	1.000000
G018920345	1.000000
D-G018920345	1.000000
G025058005|D-G025058005	1.000000
G025058005	1.000000
D-G025058005	1.000000
G018304545|D-G018304545	1.000000
G018304545	1.000000
D-G018304545	1.000000
G014728985|D-G001784635	0.756174
G014728985|D-G038999265	0.835042
G014728985|D-G002789635	0.858062
G014728985|D-G014728985	1.000000
G014728985	1.000000
D-G014728985	1.000000
G002789635|D-G002789635	1.000000
G002789635	1.000000
D-G002789635	1.000000
G038999265|D-G038999265	1.000000
G038999265	1.000000
D-G038999265	1.000000
G001784635|D-G001784635	1.000000
G001784635	1.000000
D-G001784635	1.000000
G030018415|D-G030672375	0.781636
G030018415|D-G026397455	0.851943
G030018415|D-G030018415	1.000000
G030018415	1.000000
D-G030018415	1.000000
G026397455|D-G026397455	1.000000
G026397455	1.000000
D-G026397455	1.000000
G030672375|D-G030672375	1.000000
G030672375	1.000000
D-G030672375	1.000000
G017608955|D-G017608955	1.000000
G017608955	1.000000
D-G017608955	1.000000
G021161745|D-G021161745	1.000000
G021161745	1.000000
D-G021161745	1.000000
G030642125|D-G030642125	1.000000
G030642125	1.000000
D-G030642125	1.000000
G017609225|D-G016180965	0.439599
G017609225|D-G003663325	0.577361
G017609225|D-G016934325	0.599573
G017609225|D-G030619735	0.622902
G017609225|D-G018816245	0.650311
G017609225|D-G016202745	0.666964
G017609225|D-G030673725	0.689245
G017609225|D-G017609145	0.708394
G017609225|D-G016867675	0.742692
G017609225|D-G030615165	0.786750
G017609225|D-G017609225	1.000000
G017609225	1.000000
D-G017609225	1.000000
G030615165|D-G030615165	1.000000
G030615165	1.000000
D-G030615165	1.000000
G003663225|D-G016867675	0.778147
G003663225|D-G003663225	1.000000
G003663225	1.000000
D-G003663225	1.000000
G016867675|D-G016867675	1.000000
G016867675	1.000000
D-G016867675	1.000000
G017609145|D-G017609145	1.000000
G017609145	1.000000
D-G017609145	1.000000
G016783545|D-G030673725	0.723231
G016783545|D-G016783545	1.000000
G016783545	1.000000
D-G016783545	1.000000
G030673725|D-G030673725	1.000000
G030673725	1.000000
D-G030673725	1.000000
G018818465|D-G016202745	0.685047
G018818465|D-G003663415	0.700008
G018818465|D-G018818465	1.000000
G018818465	1.000000
D-G018818465	1.000000
G030670085|D-G003663415	0.716763
G030670085|D-G015520105	0.753710
G030670085|D-G030672885	0.791004
G030670085|D-G030666115	0.899790
G030670085|D-G020343575	0.952389
G030670085|D-G030670085	1.000000
G030670085	1.000000
D-G030670085	1.000000
G020343575|D-G020343575	1.000000
G020343575	1.000000
D-G020343575	1.000000
G030666115|D-G030666115	1.000000
G030666115	1.000000
D-G030666115	1.000000
G030672885|D-G030672885	1.000000
G030672885	1.000000
D-G030672885	1.000000
G015520105|D-G015520105	1.000000
G015520105	1.000000
D-G015520105	1.000000
G039091855|D-G003663415	0.762346
G039091855|D-G041481105	0.873258
G039091855|D-G039091855	1.000000
G039091855	1.000000
D-G039091855	1.000000
G035256265|D-G041481105	0.924945
G035256265|D-G035256265	1.000000
G035256265	1.000000
D-G035256265	1.000000
G026397335|D-G041481105	0.945579
G026397335|D-G026397335	1.000000
G026397335	1.000000
D-G026397335	1.000000
G041481105|D-G041481105	1.000000
G041481105	1.000000
D-G041481105	1.000000
G003663415|D-G003663415	1.000000
G003663415	1.000000
D-G003663415	1.000000
G016198605|D-G016202745	0.883705
G016198605|D-G016198605	1.000000
G016198605	1.000000
D-G016198605	1.000000
G016202745|D-G016202745	1.000000
G016202745	1.000000
D-G016202745	1.000000
G016202785|D-G018816245	0.676489
G016202785|D-G038999435	0.709410
G016202785|D-G016185435	0.810388
G016202785|D-G016202785	1.000000
G016202785	1.000000
D-G016202785	1.000000
G016185435|D-G016185435	1.000000
G016185435	1.000000
D-G016185435	1.000000
G003663445|D-G038999435	0.873710
G003663445|D-G003663445	1.000000
G003663445	1.000000
D-G003663445	1.000000
G038999435|D-G038999435	1.000000
G038999435	1.000000
D-G038999435	1.000000
G016198585|D-G018816245	0.720884
G016198585|D-G016782405	0.816957
G016198585|D-G016202725	0.863110
G016198585|D-G016198585	1.000000
G016198585	1.000000
D-G016198585	1.000000
G016202725|D-G016202725	1.000000
G016202725	1.000000
D-G016202725	1.000000
G016782405|D-G016782405	1.000000
G016782405	1.000000
D-G016782405	1.000000
G018816245|D-G018816245	1.000000
G018816245	1.000000
D-G018816245	1.000000
G035290825|D-G030619735	0.667979
G035290825|D-G016202865	0.924351
G035290825|D-G035290825	1.000000
G035290825	1.000000
D-G035290825	1.000000
G016202865|D-G016202865	1.000000
G016202865	1.000000
D-G016202865	1.000000
G030619735|D-G030619735	1.000000
G030619735	1.000000
D-G030619735	1.000000
G028279705|D-G016934325	0.791300
G028279705|D-G016931255	0.867661
G028279705|D-G020343635	0.895668
G028279705|D-G028279705	1.000000
G028279705	1.000000
D-G028279705	1.000000
G020343635|D-G020343635	1.000000
G020343635	1.000000
D-G020343635	1.000000
G021163005|D-G016931255	0.888161
G021163005|D-G021163005	1.000000
G021163005	1.000000
D-G021163005	1.000000
G016931255|D-G016931255	1.000000
G016931255	1.000000
D-G016931255	1.000000
G030624445|D-G016934325	0.840798
G030624445|D-G030624445	1.000000
G030624445	1.000000
D-G030624445	1.000000
G016934325|D-G016934325	1.000000
G016934325	1.000000
D-G016934325	1.000000
G013151465|D-G003663325	0.621811
G013151465|D-G016932735	0.865243
G013151465|D-G013151465	1.000000
G013151465	1.000000
D-G013151465	1.000000
G016932735|D-G016932735	1.000000
G016932735	1.000000
D-G016932735	1.000000
G036478655|D-G003663325	0.669154
G036478655|D-G016932215	0.731997
G036478655|D-G021162425	0.773399
G036478655|D-G011772645	0.812671
G036478655|D-G026397315	0.837000
G036478655|D-G030634615	0.862519
G036478655|D-G023128965	0.914703
G036478655|D-G036478655	1.000000
G036478655	1.000000
D-G036478655	1.000000
G023128965|D-G023128965	1.000000
G023128965	1.000000
D-G023128965	1.000000
G030634615|D-G030634615	1.000000
G030634615	1.000000
D-G030634615	1.000000
G041489155|D-G026397315	0.901124
G041489155|D-G041489155	1.000000
G041489155	1.000000
D-G041489155	1.000000
G026397315|D-G026397315	1.000000
G026397315	1.000000
D-G026397315	1.000000
G011772645|D-G011772645	1.000000
G011772645	1.000000
D-G011772645	1.000000
G021162425|D-G021162425	1.000000
G021162425	1.000000
D-G021162425	1.000000
G016932215|D-G016932215	1.000000
G016932215	1.000000
D-G016932215	1.000000
G003663325|D-G003663325	1.000000
G003663325	1.000000
D-G003663325	1.000000
G016177205|D-G016180965	0.912880
G016177205|D-G016195275	0.924921
G016177205|D-G016177205	1.000000
G016177205	1.000000
D-G016177205	1.000000
G016195275|D-G016195275	1.000000
G016195275	1.000000
D-G016195275	1.000000
G016202815|D-G016180965	0.924412
G016202815|D-G016202795	0.937289
G016202815|D-G016202815	1.000000
G016202815	1.000000
D-G016202815	1.000000
G016202795|D-G016202795	1.000000
G016202795	1.000000
D-G016202795	1.000000
G016180965|D-G016180965	1.000000
G016180965	1.000000
D-G016180965	1.000000
G016933455|D-G016219455	0.403624
G016933455|D-G015521825	0.516026
G016933455|D-G027310605	0.555003
G016933455|D-G018920255	0.592321
G016933455|D-G038999215	0.626434
G016933455|D-G021163145	0.655062
G016933455|D-G000405245	0.709151
G016933455|D-G039000735	0.789850
G016933455|D-G017608545	0.820525
G016933455|D-G016933455	1.000000
G016933455	1.000000
D-G016933455	1.000000
G011773475|D-G017608545	0.910719
G011773475|D-G011773475	1.000000
G011773475	1.000000
D-G011773475	1.000000
G017608545|D-G017608545	1.000000
G017608545	1.000000
D-G017608545	1.000000
G039000735|D-G039000735	1.000000
G039000735	1.000000
D-G039000735	1.000000
G000405245|D-G000405245	1.000000
G000405245	1.000000
D-G000405245	1.000000
G018221065|D-G021163145	0.687106
G018221065|D-G017609445	0.748408
G018221065|D-G018221065	1.000000
G018221065	1.000000
D-G018221065	1.000000
G017609445|D-G017609445	1.000000
G017609445	1.000000
D-G017609445	1.000000
G018901755|D-G021163145	0.716689
G018901755|D-G018901655	0.807226
G018901755|D-G028715225	0.884234
G018901755|D-G018901755	1.000000
G018901755	1.000000
D-G018901755	1.000000
G028715225|D-G028715225	1.000000
G028715225	1.000000
D-G028715225	1.000000
G018901655|D-G018901655	1.000000
G018901655	1.000000
D-G018901655	1.000000
G021163145|D-G021163145	1.000000
G021163145	1.000000
D-G021163145	1.000000
G035289205|D-G038999215	0.658182
G035289205|D-G018920245	0.698327
G035289205|D-G035289205	1.000000
G035289205	1.000000
D-G035289205	1.000000
G018920245|D-G018920245	1.000000
G018920245	1.000000
D-G018920245	1.000000
G035291225|D-G038999215	0.702465
G035291225|D-G016198755	0.751068
G035291225|D-G035291225	1.000000
G035291225	1.000000
D-G035291225	1.000000
G016198755|D-G016198755	1.000000
G016198755	1.000000
D-G016198755	1.000000
G038999215|D-G038999215	1.000000
G038999215	1.000000
D-G038999215	1.000000
G018920255|D-G018920255	1.000000
G018920255	1.000000
D-G018920255	1.000000
G036171435|D-G027310605	0.875241
G036171435|D-G036171435	1.000000
G036171435	1.000000
D-G036171435	1.000000
G027310605|D-G027310605	1.000000
G027310605	1.000000
D-G027310605	1.000000
G015521535|D-G015521825	0.589442
G015521535|D-G015661515	0.823738
G015521535|D-G015521535	1.000000
G015521535	1.000000
D-G015521535	1.000000
G026985775|D-G015661515	0.862235
G026985775|D-G026985775	1.000000
G026985775	1.000000
D-G026985775	1.000000
G015661515|D-G015661515	1.000000
G015661515	1.000000
D-G015661515	1.000000
G013152905|D-G015521825	0.761462
G013152905|D-G013152905	1.000000
G013152905	1.000000
D-G013152905	1.000000
G015521825|D-G015521825	1.000000
G015521825	1.000000
D-G015521825	1.000000
G003663345|D-G016219455	0.486967
G003663345|D-G021160955	0.530389
G003663345|D-G003550625	0.572367
G003663345|D-G003663345	1.000000
G003663345	1.000000
D-G003663345	1.000000
G003553905|D-G003550625	0.865766
G003553905|D-G003554235	0.883284
G003553905|D-G022257805	0.897165
G003553905|D-G003555465	0.919291
G003553905|D-G003554845	0.945590
G003553905|D-G003553905	1.000000
G003553905	1.000000
D-G003553905	1.000000
G003554845|D-G003554845	1.000000
G003554845	1.000000
D-G003554845	1.000000
G003555465|D-G003555465	1.000000
G003555465	1.000000
D-G003555465	1.000000
G022257805|D-G022257805	1.000000
G022257805	1.000000
D-G022257805	1.000000
G003554235|D-G003554235	1.000000
G003554235	1.000000
D-G003554235	1.000000
G003550625|D-G003550625	1.000000
G003550625	1.000000
D-G003550625	1.000000
G016198635|D-G021160955	0.584297
G016198635|D-G016432325	0.873759
G016198635|D-G016198635	1.000000
G016198635	1.000000
D-G016198635	1.000000
G016432325|D-G016432325	1.000000
G016432325	1.000000
D-G016432325	1.000000
G021162085|D-G021160955	0.709389
G021162085|D-G023133195	0.749904
G021162085|D-G021162085	1.000000
G021162085	1.000000
D-G021162085	1.000000
G020355185|D-G023133195	0.887970
G020355185|D-G020355185	1.000000
G020355185	1.000000
D-G020355185	1.000000
G023133195|D-G023133195	1.000000
G023133195	1.000000
D-G023133195	1.000000
G021160955|D-G021160955	1.000000
G021160955	1.000000
D-G021160955	1.000000
G016219455|D-G016219455	1.000000
G016219455	1.000000
D-G016219455	1.000000
G016198645|D-G030620695	0.411089
G016198645|D-G015523085	0.488988
G016198645|D-G021158665	0.513897
G016198645|D-G026058435	0.575598
G016198645|D-G016213555	0.608695
G016198645|D-G035290505	0.638874
G016198645|D-G016187335	0.664836
G016198645|D-G016193585	0.685668
G016198645|D-G035290885	0.850787
G016198645|D-G035289125	0.968585
G016198645|D-G016198645	1.000000
G016198645	1.000000
D-G016198645	1.000000
G035289125|D-G035289125	1.000000
G035289125	1.000000
D-G035289125	1.000000
G018304585|D-G035290885	0.948360
G018304585|D-G016198685	0.971564
G018304585|D-G018304585	1.000000
G018304585	1.000000
D-G018304585	1.000000
G016198685|D-G016198685	1.000000
G016198685	1.000000
D-G016198685	1.000000
G035290885|D-G035290885	1.000000
G035290885	1.000000
D-G035290885	1.000000
G903825675|D-G016193585	0.715901
G903825675|D-G903825675	1.000000
G903825675	1.000000
D-G903825675	1.000000
G016180945|D-G016193585	0.752751
G016180945|D-G016180945	1.000000
G016180945	1.000000
D-G016180945	1.000000
G016193585|D-G016193585	1.000000
G016193585	1.000000
D-G016193585	1.000000
G035290775|D-G016187335	0.681992
G035290775|D-G039091535	0.701895
G035290775|D-G016187365	0.719552
G035290775|D-G016191585	0.742523
G035290775|D-G016202875	0.769138
G035290775|D-G016202845	0.886434
G035290775|D-G035290775	1.000000
G035290775	1.000000
D-G035290775	1.000000
G016202845|D-G016202845	1.000000
G016202845	1.000000
D-G016202845	1.000000
G016202875|D-G016202875	1.000000
G016202875	1.000000
D-G016202875	1.000000
G035289405|D-G016191585	0.764777
G035289405|D-G028279825	0.844843
G035289405|D-G013331845	0.873809
G035289405|D-G035289405	1.000000
G035289405	1.000000
D-G035289405	1.000000
G000806115|D-G013331845	0.891453
G000806115|D-G018304605	0.951633
G000806115|D-G000806115	1.000000
G000806115	1.000000
D-G000806115	1.000000
G018304605|D-G018304605	1.000000
G018304605	1.000000
D-G018304605	1.000000
G041645025|D-G013331845	0.957566
G041645025|D-G041645025	1.000000
G041645025	1.000000
D-G041645025	1.000000
G035290545|D-G013331845	0.977416
G035290545|D-G038045465	0.990720
G035290545|D-G035290545	1.000000
G035290545	1.000000
D-G035290545	1.000000
G038045465|D-G038045465	1.000000
G038045465	1.000000
D-G038045465	1.000000
G013331845|D-G013331845	1.000000
G013331845	1.000000
D-G013331845	1.000000
G035289025|D-G028279825	0.872661
G035289025|D-G035289025	1.000000
G035289025	1.000000
D-G035289025	1.000000
G028279825|D-G028279825	1.000000
G028279825	1.000000
D-G028279825	1.000000
G026397375|D-G016191585	0.843592
G026397375|D-G026397375	1.000000
G026397375	1.000000
D-G026397375	1.000000
G016191585|D-G016191585	1.000000
G016191585	1.000000
D-G016191585	1.000000
G016180925|D-G016187365	0.898070
G016180925|D-G016180925	1.000000
G016180925	1.000000
D-G016180925	1.000000
G016187365|D-G016187365	1.000000
G016187365	1.000000
D-G016187365	1.000000
G039091535|D-G039091535	1.000000
G039091535	1.000000
D-G039091535	1.000000
G018304565|D-G016187335	0.742221
G018304565|D-G016184005	0.989309
G018304565|D-G018304565	1.000000
G018304565	1.000000
D-G018304565	1.000000
G016184005|D-G016184005	1.000000
G016184005	1.000000
D-G016184005	1.000000
G016198625|D-G016187335	0.896819
G016198625|D-G016198625	1.000000
G016198625	1.000000
D-G016198625	1.000000
G016187335|D-G016187335	1.000000
G016187335	1.000000
D-G016187335	1.000000
G035290505|D-G035290505	1.000000
G035290505	1.000000
D-G035290505	1.000000
G016187395|D-G016213555	0.690727
G016187395|D-G039091255	0.759670
G016187395|D-G016187395	1.000000
G016187395	1.000000
D-G016187395	1.000000
G039091255|D-G039091255	1.000000
G039091255	1.000000
D-G039091255	1.000000
G016219465|D-G016213555	0.851888
G016219465|D-G016219465	1.000000
G016219465	1.000000
D-G016219465	1.000000
G016213555|D-G016213555	1.000000
G016213555	1.000000
D-G016213555	1.000000
G016219485|D-G026058435	0.621799
G016219485|D-G018304635	0.681191
G016219485|D-G016219485	1.000000
G016219485	1.000000
D-G016219485	1.000000
G018304635|D-G018304635	1.000000
G018304635	1.000000
D-G018304635	1.000000
G026058435|D-G026058435	1.000000
G026058435	1.000000
D-G026058435	1.000000
G018920315|D-G021158665	0.691953
G018920315|D-G039091735	0.771601
G018920315|D-G039000375	0.971789
G018920315|D-G018920315	1.000000
G018920315	1.000000
D-G018920315	1.000000
G039000375|D-G039000375	1.000000
G039000375	1.000000
D-G039000375	1.000000
G039091735|D-G039091735	1.000000
G039091735	1.000000
D-G039091735	1.000000
G021158665|D-G021158665	1.000000
G021158665	1.000000
D-G021158665	1.000000
G029932645|D-G015523085	0.536172
G029932645|D-G021157845	0.680757
G029932645|D-G021163205	0.881320
G029932645|D-G029932645	1.000000
G029932645	1.000000
D-G029932645	1.000000
G021163205|D-G021163205	1.000000
G021163205	1.000000
D-G021163205	1.000000
G021157845|D-G021157845	1.000000
G021157845	1.000000
D-G021157845	1.000000
G015522745|D-G015523085	0.965284
G015522745|D-G015522745	1.000000
G015522745	1.000000
D-G015522745	1.000000
G015523085|D-G015523085	1.000000
G015523085	1.000000
D-G015523085	1.000000
G016932615|D-G030620695	0.768978
G016932615|D-G016932615	1.000000
G016932615	1.000000
D-G016932615	1.000000
G023659895|D-G030620695	0.811035
G023659895|D-G023659895	1.000000
G023659895	1.000000
D-G023659895	1.000000
G023659975|D-G030620695	0.847519
G023659975|D-G023134135	0.869362
G023659975|D-G003663355	0.891092
G023659975|D-G021163805	0.917454
G023659975|D-G023659935	0.990067
G023659975|D-G023659975	1.000000
G023659975	1.000000
D-G023659975	1.000000
G023659935|D-G023659935	1.000000
G023659935	1.000000
D-G023659935	1.000000
G021163805|D-G021163805	1.000000
G021163805	1.000000
D-G021163805	1.000000
G003663355|D-G003663355	1.000000
G003663355	1.000000
D-G003663355	1.000000
G030614705|D-G023134135	0.978859
G030614705|D-G003663295	0.986981
G030614705|D-G030614705	1.000000
G030614705	1.000000
D-G030614705	1.000000
G030600555|D-G003663295	0.989399
G030600555|D-G030600555	1.000000
G030600555	1.000000
D-G030600555	1.000000
G003663295|D-G003663295	1.000000
G003663295	1.000000
D-G003663295	1.000000
G023134135|D-G023134135	1.000000
G023134135	1.000000
D-G023134135	1.000000
G030620695|D-G030620695	1.000000
G030620695	1.000000
D-G030620695	1.000000
G027038505|D-G017610385	0.351891
G027038505|D-G030632385	0.451873
G027038505|D-G027076285	0.530974
G027038505|D-G029258795	0.870355
G027038505|D-G015520605	0.976355
G027038505|D-G027038505	1.000000
G027038505	1.000000
D-G027038505	1.000000
G015520605|D-G015520605	1.000000
G015520605	1.000000
D-G015520605	1.000000
G029258795|D-G029258795	1.000000
G029258795	1.000000
D-G029258795	1.000000
G015520895|D-G027076285	0.785585
G015520895|D-G013153555	0.911734
G015520895|D-G026997215	0.983237
G015520895|D-G015520895	1.000000
G015520895	1.000000
D-G015520895	1.000000
G026997215|D-G026997215	1.000000
G026997215	1.000000
D-G026997215	1.000000
G013153555|D-G013153555	1.000000
G013153555	1.000000
D-G013153555	1.000000
G027076285|D-G027076285	1.000000
G027076285	1.000000
D-G027076285	1.000000
G019429005|D-G030632385	0.508782
G019429005|D-G030631505	0.573072
G019429005|D-G030636615	0.638631
G019429005|D-G023134675	0.683395
G019429005|D-G019429005	1.000000
G019429005	1.000000
D-G019429005	1.000000
G013138765|D-G023134675	0.879464
G013138765|D-G019429125	0.947276
G013138765|D-G013138765	1.000000
G013138765	1.000000
D-G013138765	1.000000
G030636885|D-G019429125	0.964738
G030636885|D-G030671745	0.982559
G030636885|D-G030636885	1.000000
G030636885	1.000000
D-G030636885	1.000000
G030671745|D-G030671745	1.000000
G030671745	1.000000
D-G030671745	1.000000
G019429125|D-G019429125	1.000000
G019429125	1.000000
D-G019429125	1.000000
G030594675|D-G023134675	0.898670
G030594675|D-G030594675	1.000000
G030594675	1.000000
D-G030594675	1.000000
G013138805|D-G023134675	0.980276
G013138805|D-G013138805	1.000000
G013138805	1.000000
D-G013138805	1.000000
G023134675|D-G023134675	1.000000
G023134675	1.000000
D-G023134675	1.000000
G030636615|D-G030636615	1.000000
G030636615	1.000000
D-G030636615	1.000000
G030631505|D-G030631505	1.000000
G030631505	1.000000
D-G030631505	1.000000
G018897155|D-G030632385	0.542115
G018897155|D-G013139905	0.585460
G018897155|D-G902384675	0.913145
G018897155|D-G018897155	1.000000
G018897155	1.000000
D-G018897155	1.000000
G902384675|D-G902384675	1.000000
G902384675	1.000000
D-G902384675	1.000000
G003660865|D-G013139905	0.624253
G003660865|D-G023139785	0.664898
G003660865|D-G030594795	0.874975
G003660865|D-G030634545	0.951841
G003660865|D-G030635525	0.967060
G003660865|D-G003660865	1.000000
G003660865	1.000000
D-G003660865	1.000000
G017610525|D-G030635525	0.975530
G017610525|D-G017610525	1.000000
G017610525	1.000000
D-G017610525	1.000000
G030635525|D-G030635525	1.000000
G030635525	1.000000
D-G030635525	1.000000
